_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,10_a_please_rate_the_representation_of_the_russian_government,10_b_please_rate_the_representation_of_the_ukrainian_government,10_c_please_rate_the_representation_of_the_western_governments,11_a_please_rate_the_representation_of_the_russian_government,11_b_please_rate_the_representation_of_the_ukrainian_government,11_c_please_rate_the_representation_of_the_western_governments,1_a_please_rate_the_representation_of_the_russian_government,1_b_please_rate_the_representation_of_the_ukrainian_government,1_c_please_rate_the_representation_of_the_western_governments,2_a_please_rate_the_representation_of_the_russian_government,2_b_please_rate_the_representation_of_the_ukrainian_government,2_c_please_rate_the_representation_of_the_western_governments,3_a_please_rate_the_representation_of_the_russian_government,3_b_please_rate_the_representation_of_the_ukrainian_government,3_c_please_rate_the_representation_of_the_western_governments,4_a_please_rate_the_representation_of_the_russian_government,4_b_please_rate_the_representation_of_the_ukrainian_government,4_c_please_rate_the_representation_of_the_western_governments,5_a_please_rate_the_representation_of_the_russian_government,5_b_please_rate_the_representation_of_the_ukrainian_government,5_c_please_rate_the_representation_of_the_western_governments,6_a_please_rate_the_representation_of_the_russian_government,6_b_please_rate_the_representation_of_the_ukrainian_government,6_c_please_rate_the_representation_of_the_western_governments,7_a_please_rate_the_representation_of_the_russian_government,7_b_please_rate_the_representation_of_the_ukrainian_government,7_c_please_rate_the_representation_of_the_western_governments,8_a_please_rate_the_representation_of_the_russian_government,8_b_please_rate_the_representation_of_the_ukrainian_government,8_c_please_rate_the_representation_of_the_western_governments,9_a_please_rate_the_representation_of_the_russian_government,9_b_please_rate_the_representation_of_the_ukrainian_government,9_c_please_rate_the_representation_of_the_western_governments,10_a_please_rate_the_representation_of_the_russian_government_gold,10_b_please_rate_the_representation_of_the_ukrainian_government_gold,10_c_please_rate_the_representation_of_the_western_governments_gold,11_a_please_rate_the_representation_of_the_russian_government_gold,11_b_please_rate_the_representation_of_the_ukrainian_government_gold,11_c_please_rate_the_representation_of_the_western_governments_gold,1_a_please_rate_the_representation_of_the_russian_government_gold,1_b_please_rate_the_representation_of_the_ukrainian_government_gold,1_c_please_rate_the_representation_of_the_western_governments_gold,2_a_please_rate_the_representation_of_the_russian_government_gold,2_b_please_rate_the_representation_of_the_ukrainian_government_gold,2_c_please_rate_the_representation_of_the_western_governments_gold,3_a_please_rate_the_representation_of_the_russian_government_gold,3_b_please_rate_the_representation_of_the_ukrainian_government_gold,3_c_please_rate_the_representation_of_the_western_governments_gold,4_a_please_rate_the_representation_of_the_russian_government_gold,4_b_please_rate_the_representation_of_the_ukrainian_government_gold,4_c_please_rate_the_representation_of_the_western_governments_gold,5_a_please_rate_the_representation_of_the_russian_government_gold,5_b_please_rate_the_representation_of_the_ukrainian_government_gold,5_c_please_rate_the_representation_of_the_western_governments_gold,6_a_please_rate_the_representation_of_the_russian_government_gold,6_b_please_rate_the_representation_of_the_ukrainian_government_gold,6_c_please_rate_the_representation_of_the_western_governments_gold,7_a_please_rate_the_representation_of_the_russian_government_gold,7_b_please_rate_the_representation_of_the_ukrainian_government_gold,7_c_please_rate_the_representation_of_the_western_governments_gold,8_a_please_rate_the_representation_of_the_russian_government_gold,8_b_please_rate_the_representation_of_the_ukrainian_government_gold,8_c_please_rate_the_representation_of_the_western_governments_gold,9_a_please_rate_the_representation_of_the_russian_government_gold,9_b_please_rate_the_representation_of_the_ukrainian_government_gold,9_c_please_rate_the_representation_of_the_western_governments_gold,article_id,event,part,sent_0,sent_1,sent_10,sent_100,sent_11,sent_12,sent_13,sent_14,sent_15,sent_16,sent_17,sent_18,sent_19,sent_2,sent_20,sent_21,sent_22,sent_23,sent_24,sent_25,sent_26,sent_27,sent_28,sent_29,sent_3,sent_30,sent_31,sent_32,sent_33,sent_34,sent_35,sent_36,sent_37,sent_38,sent_39,sent_4,sent_40,sent_41,sent_42,sent_43,sent_44,sent_45,sent_46,sent_47,sent_48,sent_49,sent_5,sent_50,sent_51,sent_52,sent_53,sent_54,sent_55,sent_56,sent_57,sent_58,sent_59,sent_6,sent_60,sent_61,sent_62,sent_63,sent_64,sent_65,sent_66,sent_67,sent_68,sent_69,sent_7,sent_70,sent_71,sent_72,sent_73,sent_74,sent_75,sent_76,sent_77,sent_78,sent_79,sent_8,sent_80,sent_81,sent_82,sent_83,sent_84,sent_85,sent_86,sent_87,sent_89,sent_9,sent_90,sent_91,sent_92,sent_93,sent_94,sent_95,sent_96,sent_97,sent_98,sent_99,title
2596250535,1/13/2020 09:31:55,false,5404318282,,1/13/2020 09:21:38,false,feca,0.6667,45385253,EGY,11,Cairo,196.158.8.227,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ukr_1147,Russian Military Intervention (Post-Euromaidan);,THREE,"At a checkpoint near government-controlled Maiorsk (44km north of Donetsk) the SMM counted 370 vehicles waiting to enter the government-controlled area, while 16 buses, 300 pedestrians, and 30 vehicles were queued to enter the “DPR”-controlled area.",At the government checkpoint near Zaitseve (50km north-east of Donetsk) the SMM observed at least 79 vehicles waiting to move into the “DPR”-controlled area and 373 vehicles waiting to travel into the government-controlled area.,,,,,,,,,,,,"At the “Shakhtarski Zori” health resort in Proletarskyi district of “DPR”-controlled Donetsk city, the SMM observed on 27 September a civilian mini-van with Russian Federation Krasnodar region licence plates.",,,,,,,,,,,The licence plate number was fixed on a factory-made frame carrying the Russian inscription “FSB of Russian Federation”.,,,,,,,,,,,"As the SMM was about to depart from the facility, a male wearing the Russian new-style camouflage uniform without  any rank, insignia or patches, came out of the resort building and took a photograph or video of the leaving SMM vehicle, and made written notes.",,,,,,,,,,,The SMM observed an overall calm security situation in the Luhansk region with few ceasefire violations.,,,,,,,,,,,"On 26 September, from a stationary position north of government-controlled Trokhizbenka (33km north-west of Luhansk), the SMM heard in short intervals a couple of small-arms shots, three undetermined explosions, and sounds of two outgoing 82mm mortar rounds.",,,,,,,,,,,"All sounds were assessed as originating from the nearby Ukrainian Armed Forces military training area, and the SMM was informed in advance by Ukrainian Armed Forces that live-fire exercises would be conducted at this specific training facility.",,,,,,,,,,,During their interaction with the SMM both Ukrainian Armed Forces personnel and armed “Lugansk People’s Republic (“LPR”) members made mutual allegations of small-arms ceasefire violations.,,,,,,,,,,"“LPR” members told the SMM that they were targeted on 25 September in the area of “LPR”-controlled Pryshyb (33km north-west of Luhansk), and Krasnyi Lyman (30km north-west of Luhansk).",,,,,,,,,,,Latest from OSCE Special Monitoring Mission (SMM) to Ukraine based on information received as of 27 September 2015 - OSCE
2596250535,1/13/2020 09:32:43,false,5404319287,,1/13/2020 09:22:54,false,feca,0.7778,45202202,VEN,25,Caracas,200.93.117.88,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ukr_1147,Russian Military Intervention (Post-Euromaidan);,THREE,"At a checkpoint near government-controlled Maiorsk (44km north of Donetsk) the SMM counted 370 vehicles waiting to enter the government-controlled area, while 16 buses, 300 pedestrians, and 30 vehicles were queued to enter the “DPR”-controlled area.",At the government checkpoint near Zaitseve (50km north-east of Donetsk) the SMM observed at least 79 vehicles waiting to move into the “DPR”-controlled area and 373 vehicles waiting to travel into the government-controlled area.,,,,,,,,,,,,"At the “Shakhtarski Zori” health resort in Proletarskyi district of “DPR”-controlled Donetsk city, the SMM observed on 27 September a civilian mini-van with Russian Federation Krasnodar region licence plates.",,,,,,,,,,,The licence plate number was fixed on a factory-made frame carrying the Russian inscription “FSB of Russian Federation”.,,,,,,,,,,,"As the SMM was about to depart from the facility, a male wearing the Russian new-style camouflage uniform without  any rank, insignia or patches, came out of the resort building and took a photograph or video of the leaving SMM vehicle, and made written notes.",,,,,,,,,,,The SMM observed an overall calm security situation in the Luhansk region with few ceasefire violations.,,,,,,,,,,,"On 26 September, from a stationary position north of government-controlled Trokhizbenka (33km north-west of Luhansk), the SMM heard in short intervals a couple of small-arms shots, three undetermined explosions, and sounds of two outgoing 82mm mortar rounds.",,,,,,,,,,,"All sounds were assessed as originating from the nearby Ukrainian Armed Forces military training area, and the SMM was informed in advance by Ukrainian Armed Forces that live-fire exercises would be conducted at this specific training facility.",,,,,,,,,,,During their interaction with the SMM both Ukrainian Armed Forces personnel and armed “Lugansk People’s Republic (“LPR”) members made mutual allegations of small-arms ceasefire violations.,,,,,,,,,,"“LPR” members told the SMM that they were targeted on 25 September in the area of “LPR”-controlled Pryshyb (33km north-west of Luhansk), and Krasnyi Lyman (30km north-west of Luhansk).",,,,,,,,,,,Latest from OSCE Special Monitoring Mission (SMM) to Ukraine based on information received as of 27 September 2015 - OSCE
2596250535,1/13/2020 09:32:59,false,5404319562,,1/13/2020 09:21:22,false,feca,0.8889,45157954,MDA,57,Chisinau,89.28.79.212,0,-2,0,0,-2,0,,,,0,0,0,0,0,0,-1,0,0,-2,0,0,-2,0,0,0,0,0,0,-1,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ukr_1147,Russian Military Intervention (Post-Euromaidan);,THREE,"At a checkpoint near government-controlled Maiorsk (44km north of Donetsk) the SMM counted 370 vehicles waiting to enter the government-controlled area, while 16 buses, 300 pedestrians, and 30 vehicles were queued to enter the “DPR”-controlled area.",At the government checkpoint near Zaitseve (50km north-east of Donetsk) the SMM observed at least 79 vehicles waiting to move into the “DPR”-controlled area and 373 vehicles waiting to travel into the government-controlled area.,,,,,,,,,,,,"At the “Shakhtarski Zori” health resort in Proletarskyi district of “DPR”-controlled Donetsk city, the SMM observed on 27 September a civilian mini-van with Russian Federation Krasnodar region licence plates.",,,,,,,,,,,The licence plate number was fixed on a factory-made frame carrying the Russian inscription “FSB of Russian Federation”.,,,,,,,,,,,"As the SMM was about to depart from the facility, a male wearing the Russian new-style camouflage uniform without  any rank, insignia or patches, came out of the resort building and took a photograph or video of the leaving SMM vehicle, and made written notes.",,,,,,,,,,,The SMM observed an overall calm security situation in the Luhansk region with few ceasefire violations.,,,,,,,,,,,"On 26 September, from a stationary position north of government-controlled Trokhizbenka (33km north-west of Luhansk), the SMM heard in short intervals a couple of small-arms shots, three undetermined explosions, and sounds of two outgoing 82mm mortar rounds.",,,,,,,,,,,"All sounds were assessed as originating from the nearby Ukrainian Armed Forces military training area, and the SMM was informed in advance by Ukrainian Armed Forces that live-fire exercises would be conducted at this specific training facility.",,,,,,,,,,,During their interaction with the SMM both Ukrainian Armed Forces personnel and armed “Lugansk People’s Republic (“LPR”) members made mutual allegations of small-arms ceasefire violations.,,,,,,,,,,"“LPR” members told the SMM that they were targeted on 25 September in the area of “LPR”-controlled Pryshyb (33km north-west of Luhansk), and Krasnyi Lyman (30km north-west of Luhansk).",,,,,,,,,,,Latest from OSCE Special Monitoring Mission (SMM) to Ukraine based on information received as of 27 September 2015 - OSCE
2596250535,1/13/2020 09:40:58,false,5404329058,,1/13/2020 09:21:33,false,feca,0.8889,45164629,IDN,07,Semarang,182.1.93.237,0,-2,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ukr_1147,Russian Military Intervention (Post-Euromaidan);,THREE,"At a checkpoint near government-controlled Maiorsk (44km north of Donetsk) the SMM counted 370 vehicles waiting to enter the government-controlled area, while 16 buses, 300 pedestrians, and 30 vehicles were queued to enter the “DPR”-controlled area.",At the government checkpoint near Zaitseve (50km north-east of Donetsk) the SMM observed at least 79 vehicles waiting to move into the “DPR”-controlled area and 373 vehicles waiting to travel into the government-controlled area.,,,,,,,,,,,,"At the “Shakhtarski Zori” health resort in Proletarskyi district of “DPR”-controlled Donetsk city, the SMM observed on 27 September a civilian mini-van with Russian Federation Krasnodar region licence plates.",,,,,,,,,,,The licence plate number was fixed on a factory-made frame carrying the Russian inscription “FSB of Russian Federation”.,,,,,,,,,,,"As the SMM was about to depart from the facility, a male wearing the Russian new-style camouflage uniform without  any rank, insignia or patches, came out of the resort building and took a photograph or video of the leaving SMM vehicle, and made written notes.",,,,,,,,,,,The SMM observed an overall calm security situation in the Luhansk region with few ceasefire violations.,,,,,,,,,,,"On 26 September, from a stationary position north of government-controlled Trokhizbenka (33km north-west of Luhansk), the SMM heard in short intervals a couple of small-arms shots, three undetermined explosions, and sounds of two outgoing 82mm mortar rounds.",,,,,,,,,,,"All sounds were assessed as originating from the nearby Ukrainian Armed Forces military training area, and the SMM was informed in advance by Ukrainian Armed Forces that live-fire exercises would be conducted at this specific training facility.",,,,,,,,,,,During their interaction with the SMM both Ukrainian Armed Forces personnel and armed “Lugansk People’s Republic (“LPR”) members made mutual allegations of small-arms ceasefire violations.,,,,,,,,,,"“LPR” members told the SMM that they were targeted on 25 September in the area of “LPR”-controlled Pryshyb (33km north-west of Luhansk), and Krasnyi Lyman (30km north-west of Luhansk).",,,,,,,,,,,Latest from OSCE Special Monitoring Mission (SMM) to Ukraine based on information received as of 27 September 2015 - OSCE
2596250535,1/13/2020 10:00:58,false,5404350931,,1/13/2020 09:55:34,false,feca,0.6667,45160891,VEN,25,Caracas,190.206.119.197,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ukr_1147,Russian Military Intervention (Post-Euromaidan);,THREE,"At a checkpoint near government-controlled Maiorsk (44km north of Donetsk) the SMM counted 370 vehicles waiting to enter the government-controlled area, while 16 buses, 300 pedestrians, and 30 vehicles were queued to enter the “DPR”-controlled area.",At the government checkpoint near Zaitseve (50km north-east of Donetsk) the SMM observed at least 79 vehicles waiting to move into the “DPR”-controlled area and 373 vehicles waiting to travel into the government-controlled area.,,,,,,,,,,,,"At the “Shakhtarski Zori” health resort in Proletarskyi district of “DPR”-controlled Donetsk city, the SMM observed on 27 September a civilian mini-van with Russian Federation Krasnodar region licence plates.",,,,,,,,,,,The licence plate number was fixed on a factory-made frame carrying the Russian inscription “FSB of Russian Federation”.,,,,,,,,,,,"As the SMM was about to depart from the facility, a male wearing the Russian new-style camouflage uniform without  any rank, insignia or patches, came out of the resort building and took a photograph or video of the leaving SMM vehicle, and made written notes.",,,,,,,,,,,The SMM observed an overall calm security situation in the Luhansk region with few ceasefire violations.,,,,,,,,,,,"On 26 September, from a stationary position north of government-controlled Trokhizbenka (33km north-west of Luhansk), the SMM heard in short intervals a couple of small-arms shots, three undetermined explosions, and sounds of two outgoing 82mm mortar rounds.",,,,,,,,,,,"All sounds were assessed as originating from the nearby Ukrainian Armed Forces military training area, and the SMM was informed in advance by Ukrainian Armed Forces that live-fire exercises would be conducted at this specific training facility.",,,,,,,,,,,During their interaction with the SMM both Ukrainian Armed Forces personnel and armed “Lugansk People’s Republic (“LPR”) members made mutual allegations of small-arms ceasefire violations.,,,,,,,,,,"“LPR” members told the SMM that they were targeted on 25 September in the area of “LPR”-controlled Pryshyb (33km north-west of Luhansk), and Krasnyi Lyman (30km north-west of Luhansk).",,,,,,,,,,,Latest from OSCE Special Monitoring Mission (SMM) to Ukraine based on information received as of 27 September 2015 - OSCE
2596250536,1/13/2020 09:31:55,false,5404318287,,1/13/2020 09:21:38,false,feca,0.6667,45385253,EGY,11,Cairo,196.158.8.227,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ukr_1147,Russian Military Intervention (Post-Euromaidan);,FOUR,The Ukrainian Armed Forces interlocutors stated they came under fire at the checkpoint near government-controlled Troitske (69km west of Luhansk).,On 27 September the SMM enquired on prices and the availability of goods at two trading places in “LPR”-controlled Luhansk city.,,,,,,,,,,,,While both markets were well equipped with food and sanitary items the SMM concluded that the cost of basic products increased by an average 5% during the month of September.,,,,,,,,,,,The SMM interlocutors at the markets claimed that the rise in prices was owed to the fact that they had to pay at the checkpoints for transporting the supplies into “LPR”-controlled areas.,,,,,,,,,,,"The SMM observed that the Russian Rouble was used as the primary currency in the market transactions, rather than the Ukrainian Hryvnia.",,,,,,,,,,,"The SMM monitored on 26 September a local ceasefire regime, through which it facilitated power line repair works near “LPR”-controlled Obozne (18km north of Luhansk).",,,,,,,,,,,The SMM heard two explosions occurring within an interval of three hours.,,,,,,,,,,,"A repair worker of the electrical company informed the SMM that a member of the “LPR” demining team had been injured by an anti-personnel mine in the first explosion, and transported to the hospital.",,,,,,,,,,,"The second explosion, according to the interlocutor, was a controlled detonation of unexploded ordnance (UXO) performed by the “LPR” demining team during the demining process that preceded the repairs.",,,,,,,,,,The SMM re-visited on 26 September three “DPR” heavy weapons holding areas.,,,,,,,,,,,Latest from OSCE Special Monitoring Mission (SMM) to Ukraine based on information received as of 27 September 2015 - OSCE
2596250536,1/13/2020 09:32:43,false,5404319288,,1/13/2020 09:22:54,false,feca,0.7778,45202202,VEN,25,Caracas,200.93.117.88,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ukr_1147,Russian Military Intervention (Post-Euromaidan);,FOUR,The Ukrainian Armed Forces interlocutors stated they came under fire at the checkpoint near government-controlled Troitske (69km west of Luhansk).,On 27 September the SMM enquired on prices and the availability of goods at two trading places in “LPR”-controlled Luhansk city.,,,,,,,,,,,,While both markets were well equipped with food and sanitary items the SMM concluded that the cost of basic products increased by an average 5% during the month of September.,,,,,,,,,,,The SMM interlocutors at the markets claimed that the rise in prices was owed to the fact that they had to pay at the checkpoints for transporting the supplies into “LPR”-controlled areas.,,,,,,,,,,,"The SMM observed that the Russian Rouble was used as the primary currency in the market transactions, rather than the Ukrainian Hryvnia.",,,,,,,,,,,"The SMM monitored on 26 September a local ceasefire regime, through which it facilitated power line repair works near “LPR”-controlled Obozne (18km north of Luhansk).",,,,,,,,,,,The SMM heard two explosions occurring within an interval of three hours.,,,,,,,,,,,"A repair worker of the electrical company informed the SMM that a member of the “LPR” demining team had been injured by an anti-personnel mine in the first explosion, and transported to the hospital.",,,,,,,,,,,"The second explosion, according to the interlocutor, was a controlled detonation of unexploded ordnance (UXO) performed by the “LPR” demining team during the demining process that preceded the repairs.",,,,,,,,,,The SMM re-visited on 26 September three “DPR” heavy weapons holding areas.,,,,,,,,,,,Latest from OSCE Special Monitoring Mission (SMM) to Ukraine based on information received as of 27 September 2015 - OSCE
2596250536,1/13/2020 09:32:59,false,5404319570,,1/13/2020 09:21:22,false,feca,0.8889,45157954,MDA,57,Chisinau,89.28.79.212,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ukr_1147,Russian Military Intervention (Post-Euromaidan);,FOUR,The Ukrainian Armed Forces interlocutors stated they came under fire at the checkpoint near government-controlled Troitske (69km west of Luhansk).,On 27 September the SMM enquired on prices and the availability of goods at two trading places in “LPR”-controlled Luhansk city.,,,,,,,,,,,,While both markets were well equipped with food and sanitary items the SMM concluded that the cost of basic products increased by an average 5% during the month of September.,,,,,,,,,,,The SMM interlocutors at the markets claimed that the rise in prices was owed to the fact that they had to pay at the checkpoints for transporting the supplies into “LPR”-controlled areas.,,,,,,,,,,,"The SMM observed that the Russian Rouble was used as the primary currency in the market transactions, rather than the Ukrainian Hryvnia.",,,,,,,,,,,"The SMM monitored on 26 September a local ceasefire regime, through which it facilitated power line repair works near “LPR”-controlled Obozne (18km north of Luhansk).",,,,,,,,,,,The SMM heard two explosions occurring within an interval of three hours.,,,,,,,,,,,"A repair worker of the electrical company informed the SMM that a member of the “LPR” demining team had been injured by an anti-personnel mine in the first explosion, and transported to the hospital.",,,,,,,,,,,"The second explosion, according to the interlocutor, was a controlled detonation of unexploded ordnance (UXO) performed by the “LPR” demining team during the demining process that preceded the repairs.",,,,,,,,,,The SMM re-visited on 26 September three “DPR” heavy weapons holding areas.,,,,,,,,,,,Latest from OSCE Special Monitoring Mission (SMM) to Ukraine based on information received as of 27 September 2015 - OSCE
2596250536,1/13/2020 09:40:58,false,5404329062,,1/13/2020 09:21:33,false,feca,0.8889,45164629,IDN,07,Semarang,182.1.93.237,0,0,0,0,0,0,,,,0,-2,0,0,0,0,0,-2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ukr_1147,Russian Military Intervention (Post-Euromaidan);,FOUR,The Ukrainian Armed Forces interlocutors stated they came under fire at the checkpoint near government-controlled Troitske (69km west of Luhansk).,On 27 September the SMM enquired on prices and the availability of goods at two trading places in “LPR”-controlled Luhansk city.,,,,,,,,,,,,While both markets were well equipped with food and sanitary items the SMM concluded that the cost of basic products increased by an average 5% during the month of September.,,,,,,,,,,,The SMM interlocutors at the markets claimed that the rise in prices was owed to the fact that they had to pay at the checkpoints for transporting the supplies into “LPR”-controlled areas.,,,,,,,,,,,"The SMM observed that the Russian Rouble was used as the primary currency in the market transactions, rather than the Ukrainian Hryvnia.",,,,,,,,,,,"The SMM monitored on 26 September a local ceasefire regime, through which it facilitated power line repair works near “LPR”-controlled Obozne (18km north of Luhansk).",,,,,,,,,,,The SMM heard two explosions occurring within an interval of three hours.,,,,,,,,,,,"A repair worker of the electrical company informed the SMM that a member of the “LPR” demining team had been injured by an anti-personnel mine in the first explosion, and transported to the hospital.",,,,,,,,,,,"The second explosion, according to the interlocutor, was a controlled detonation of unexploded ordnance (UXO) performed by the “LPR” demining team during the demining process that preceded the repairs.",,,,,,,,,,The SMM re-visited on 26 September three “DPR” heavy weapons holding areas.,,,,,,,,,,,Latest from OSCE Special Monitoring Mission (SMM) to Ukraine based on information received as of 27 September 2015 - OSCE
2596250536,1/13/2020 10:00:58,false,5404350927,,1/13/2020 09:55:34,false,feca,0.6667,45160891,VEN,25,Caracas,190.206.119.197,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ukr_1147,Russian Military Intervention (Post-Euromaidan);,FOUR,The Ukrainian Armed Forces interlocutors stated they came under fire at the checkpoint near government-controlled Troitske (69km west of Luhansk).,On 27 September the SMM enquired on prices and the availability of goods at two trading places in “LPR”-controlled Luhansk city.,,,,,,,,,,,,While both markets were well equipped with food and sanitary items the SMM concluded that the cost of basic products increased by an average 5% during the month of September.,,,,,,,,,,,The SMM interlocutors at the markets claimed that the rise in prices was owed to the fact that they had to pay at the checkpoints for transporting the supplies into “LPR”-controlled areas.,,,,,,,,,,,"The SMM observed that the Russian Rouble was used as the primary currency in the market transactions, rather than the Ukrainian Hryvnia.",,,,,,,,,,,"The SMM monitored on 26 September a local ceasefire regime, through which it facilitated power line repair works near “LPR”-controlled Obozne (18km north of Luhansk).",,,,,,,,,,,The SMM heard two explosions occurring within an interval of three hours.,,,,,,,,,,,"A repair worker of the electrical company informed the SMM that a member of the “LPR” demining team had been injured by an anti-personnel mine in the first explosion, and transported to the hospital.",,,,,,,,,,,"The second explosion, according to the interlocutor, was a controlled detonation of unexploded ordnance (UXO) performed by the “LPR” demining team during the demining process that preceded the repairs.",,,,,,,,,,The SMM re-visited on 26 September three “DPR” heavy weapons holding areas.,,,,,,,,,,,Latest from OSCE Special Monitoring Mission (SMM) to Ukraine based on information received as of 27 September 2015 - OSCE
